L,ALPHA,fold_loglosses_json,logloss_mean,logloss_std
25,0.02,"{""2019/2020"": 1.8387626572895561, ""2020/2021"": 1.8483342844091115, ""2021/2022"": 1.8472669170161395, ""2022/2023"": 1.8519988295762486, ""2023/2024"": 1.8439466593045306}",1.8460618695191173,0.004990393698055971
25,0.05,"{""2019/2020"": 1.8413270635280714, ""2020/2021"": 1.8490731180794706, ""2021/2022"": 1.8491386606189693, ""2022/2023"": 1.8546843137508562, ""2023/2024"": 1.8418287603419694}",1.8472103832638673,0.005626344014164612
25,0.1,"{""2019/2020"": 1.8347671965290357, ""2020/2021"": 1.8437024060886533, ""2021/2022"": 1.8492993421077177, ""2022/2023"": 1.855336584921925, ""2023/2024"": 1.8434482742682288}",1.8453107607831118,0.00764277990436959
25,0.15,"{""2019/2020"": 1.830743360164783, ""2020/2021"": 1.846841203983085, ""2021/2022"": 1.8502066298239246, ""2022/2023"": 1.8544652722324768, ""2023/2024"": 1.845339594302776}",1.845519212101409,0.008973706067115398
25,0.2,"{""2019/2020"": 1.8356225827593196, ""2020/2021"": 1.846721312241894, ""2021/2022"": 1.851173817250864, ""2022/2023"": 1.8514946260796836, ""2023/2024"": 1.845748131427911}",1.8461520939519347,0.006424915477360126
25,0.25,"{""2019/2020"": 1.8391260768875346, ""2020/2021"": 1.8469157832204974, ""2021/2022"": 1.8526956795297918, ""2022/2023"": 1.8528806036569205, ""2023/2024"": 1.8475363875648825}",1.8478309061719256,0.005609449808356538
25,0.35,"{""2019/2020"": 1.8362322094064099, ""2020/2021"": 1.8479846093432233, ""2021/2022"": 1.8542835675428793, ""2022/2023"": 1.8538530974479681, ""2023/2024"": 1.8502316359396116}",1.8485170239360182,0.00734620196671599
25,0.5,"{""2019/2020"": 1.8444760975223908, ""2020/2021"": 1.8505490901041708, ""2021/2022"": 1.8525948216123926, ""2022/2023"": 1.8553091146089724, ""2023/2024"": 1.8518273270238008}",1.8509512901743457,0.004017124429516109
30,0.0,"{""2019/2020"": 1.842499047240376, ""2020/2021"": 1.8473046468199106, ""2021/2022"": 1.8459530836494134, ""2022/2023"": 1.8535182175712595, ""2023/2024"": 1.8463687962333242}",1.847128758302857,0.004007808137652776
30,0.02,"{""2019/2020"": 1.8381199736495035, ""2020/2021"": 1.8435787726020372, ""2021/2022"": 1.8431475866455995, ""2022/2023"": 1.8538353372862961, ""2023/2024"": 1.8434493908340994}",1.844426212203507,0.005736015531420224
30,0.05,"{""2019/2020"": 1.8364073955641145, ""2020/2021"": 1.8435858044378963, ""2021/2022"": 1.8462267459246202, ""2022/2023"": 1.8533409973271464, ""2023/2024"": 1.8445910353922916}",1.844830395729214,0.0060608037020993075
30,0.1,"{""2019/2020"": 1.8352570639775905, ""2020/2021"": 1.8436266087012265, ""2021/2022"": 1.8472360362196407, ""2022/2023"": 1.8537856143551867, ""2023/2024"": 1.8432449154130581}",1.8446300477333406,0.006734127302019334
30,0.15,"{""2019/2020"": 1.830365553137865, ""2020/2021"": 1.843844474932618, ""2021/2022"": 1.8507400730698866, ""2022/2023"": 1.8552249052678995, ""2023/2024"": 1.8466946526118857}",1.845373931804031,0.0094230053888316
30,0.2,"{""2019/2020"": 1.8348065408603726, ""2020/2021"": 1.8457210477852881, ""2021/2022"": 1.8515331843031273, ""2022/2023"": 1.851016444289005, ""2023/2024"": 1.8454778127846831}",1.8457110060044954,0.006726947218581312
30,0.25,"{""2019/2020"": 1.838866108764637, ""2020/2021"": 1.8468508041828333, ""2021/2022"": 1.852523880043812, ""2022/2023"": 1.852184099436643, ""2023/2024"": 1.8469978976851056}",1.8474845580226062,0.005531649974496075
30,0.35,"{""2019/2020"": 1.8364227726381992, ""2020/2021"": 1.8478143468593435, ""2021/2022"": 1.8540780277424027, ""2022/2023"": 1.853477934027551, ""2023/2024"": 1.849817607987415}",1.8483221378509824,0.007137956250633282
30,0.5,"{""2019/2020"": 1.8447931730326648, ""2020/2021"": 1.8507375861299729, ""2021/2022"": 1.852446919195872, ""2022/2023"": 1.8554306760973214, ""2023/2024"": 1.8519160007178352}",1.8510648710347333,0.003909477073078889
